datetime,PM2.5,SO2,NO2,CO,O3,TEMP,RAIN
2014-01-05 17:00:00,31.0,22.0,54.0,700.0,20.0,-0.3,0.0
2014-01-05 18:00:00,32.0,21.0,70.0,900.0,7.0,-1.2,0.0
2014-01-05 19:00:00,39.0,23.0,81.0,1100.0,1.0,0.4,0.0
2014-01-05 20:00:00,47.0,24.0,86.0,1200.0,1.0,-2.0,0.0
2014-01-05 21:00:00,54.0,36.0,83.0,1100.0,1.0,1.1,0.0
2014-01-05 22:00:00,91.0,71.0,87.0,2200.0,1.0,-0.1,0.0
2014-01-05 23:00:00,109.0,64.0,80.0,2200.0,1.0,-1.0,0.0
2014-01-06 00:00:00,124.0,63.0,80.0,3200.0,1.0,-0.4,0.0
2014-01-06 01:00:00,137.0,75.0,86.0,3800.0,1.0,-0.2,0.0
2014-01-06 02:00:00,137.0,70.0,69.0,3800.0,1.0,-0.3,0.0
2014-01-06 03:00:00,119.0,57.0,54.0,2200.0,1.0,-0.4,0.0
2014-01-06 04:00:00,119.0,35.0,60.5,2000.0,1.0,-0.4,0.0
2014-01-06 05:00:00,113.0,62.0,67.0,2200.0,1.0,-0.4,0.0
2014-01-06 06:00:00,100.0,57.0,57.0,1800.0,1.0,-0.3,0.0
2014-01-06 07:00:00,89.0,58.0,53.0,1400.0,3.0,-0.2,0.0
2014-01-06 08:00:00,84.0,58.0,47.0,1200.0,5.0,-0.2,0.0
2014-01-06 09:00:00,98.0,59.0,53.0,1400.0,1.0,-0.2,0.0
2014-01-06 10:00:00,111.0,61.0,56.0,1500.0,1.0,-0.1,0.0
2014-01-06 11:00:00,99.0,54.0,52.0,1400.0,3.0,-0.2,0.0
2014-01-06 12:00:00,105.0,54.0,51.0,1400.0,6.0,-0.1,0.0
2014-01-06 13:00:00,113.0,57.0,50.0,1400.0,10.0,0.1,0.0
2014-01-06 14:00:00,125.0,56.0,54.0,1500.0,11.0,0.1,0.0
2014-01-06 15:00:00,136.0,55.0,61.0,1600.0,7.0,-0.1,0.0
2014-01-06 16:00:00,135.0,55.0,66.0,1600.0,7.0,-1.1,0.0
2014-01-06 17:00:00,134.0,52.0,75.0,1700.0,1.0,-2.9,0.0
2014-01-06 18:00:00,134.0,48.0,79.0,1700.0,1.0,-2.9,0.0
2014-01-06 19:00:00,148.0,65.0,86.0,2200.0,1.0,-3.0,0.0
2014-01-06 20:00:00,160.0,80.0,87.0,2400.0,1.0,-2.5,0.0
2014-01-06 21:00:00,158.0,73.0,87.0,2400.0,1.0,-2.3,0.0
2014-01-06 22:00:00,161.0,74.0,90.0,2500.0,1.0,-2.0,0.0
2014-01-06 23:00:00,166.0,66.0,90.0,2500.0,1.0,-1.9,0.0
2014-01-07 00:00:00,168.0,65.0,87.0,2400.0,1.0,-0.9,0.0
2014-01-07 01:00:00,163.0,70.0,86.0,2300.0,1.0,-1.2,0.0
2014-01-07 02:00:00,174.0,65.0,86.0,2700.0,1.0,-1.4,0.0
2014-01-07 03:00:00,194.0,73.0,90.0,3200.0,1.0,-1.3,0.0
2014-01-07 04:00:00,206.0,71.0,91.0,3500.0,1.0,-0.9,0.0
2014-01-07 05:00:00,185.0,76.0,79.0,2500.0,1.0,-1.6,0.0
2014-01-07 06:00:00,175.0,75.0,79.0,2500.0,1.0,-1.9,0.0
2014-01-07 07:00:00,188.0,74.0,79.0,3000.0,1.0,-1.8,0.0
2014-01-07 08:00:00,175.0,60.0,79.0,2800.0,1.0,-1.5,0.0
2014-01-07 09:00:00,163.0,62.0,72.0,2700.0,1.0,3.7,0.0
2014-01-07 10:00:00,154.0,63.0,74.0,2500.0,1.0,3.9,0.0
2014-01-07 11:00:00,116.0,52.0,69.0,1800.0,6.0,4.6,0.0
2014-01-07 12:00:00,18.0,26.0,29.0,600.0,32.0,5.1,0.0
2014-01-07 13:00:00,20.0,27.0,24.0,600.0,41.0,5.8,0.0
2014-01-07 14:00:00,21.0,22.0,25.0,500.0,42.0,5.8,0.0
2014-01-07 15:00:00,104.0,22.0,35.0,700.0,34.0,5.4,0.0
2014-01-07 16:00:00,137.0,20.0,42.0,700.0,26.0,4.9,0.0
2014-01-07 17:00:00,40.0,20.0,51.0,700.0,17.0,4.0,0.0
2014-01-07 18:00:00,21.0,22.0,55.0,800.0,15.0,3.9,0.0
2014-01-07 19:00:00,27.0,32.0,63.0,900.0,6.0,2.9,0.0
2014-01-07 20:00:00,27.0,35.0,67.0,1000.0,4.0,2.2,0.0
2014-01-07 21:00:00,22.0,24.0,53.0,800.0,16.0,1.2,0.0
2014-01-07 22:00:00,16.0,13.0,34.0,500.0,32.0,0.1,0.0
2014-01-07 23:00:00,7.0,8.0,18.0,400.0,41.0,-0.5,0.0
2014-01-08 00:00:00,9.0,8.0,9.0,400.0,48.0,-1.6,0.0
2014-01-08 01:00:00,8.0,9.0,9.0,400.0,46.0,-1.6,0.0
2014-01-08 02:00:00,9.0,9.0,12.0,400.0,43.0,-2.0,0.0
2014-01-08 03:00:00,9.0,8.0,10.0,400.0,44.0,-2.5,0.0
2014-01-08 04:00:00,8.0,8.0,9.0,400.0,44.0,-3.1,0.0
2014-01-08 05:00:00,11.0,10.0,8.0,400.0,43.0,-4.0,0.0
2014-01-08 06:00:00,12.0,14.0,9.0,400.0,40.0,-3.8,0.0
2014-01-08 07:00:00,12.0,17.0,14.0,500.0,34.0,-4.4,0.0
2014-01-08 08:00:00,14.0,17.0,16.0,500.0,32.0,-3.6,0.0
2014-01-08 09:00:00,12.0,14.0,15.0,500.0,33.0,-2.4,0.0
2014-01-08 10:00:00,15.0,13.0,19.0,600.0,31.0,-1.0,0.0
2014-01-08 11:00:00,17.0,20.0,17.0,500.0,33.0,-0.4,0.0
2014-01-08 12:00:00,18.0,19.0,14.0,500.0,37.0,0.0,0.0
2014-01-08 13:00:00,18.0,18.0,11.0,500.0,45.0,0.4,0.0
2014-01-08 14:00:00,10.0,11.0,11.0,500.0,47.0,0.5,0.0
2014-01-08 15:00:00,14.0,12.0,14.0,500.0,45.0,0.5,0.0
2014-01-08 16:00:00,11.0,15.0,15.0,500.0,43.0,-1.0,0.0
2014-01-08 17:00:00,16.0,14.0,31.0,500.0,32.0,-1.5,0.0
2014-01-08 18:00:00,14.0,11.0,28.0,600.0,34.0,-1.7,0.0
2014-01-08 19:00:00,16.0,26.0,37.0,800.0,26.0,-2.2,0.0
2014-01-08 20:00:00,18.0,26.0,42.0,900.0,17.0,-2.3,0.0
2014-01-08 21:00:00,18.0,31.0,58.0,1000.0,4.0,-2.4,0.0
2014-01-08 22:00:00,19.0,29.0,50.0,900.0,10.0,-2.5,0.0
2014-01-08 23:00:00,57.0,37.0,44.0,1000.0,14.0,-2.7,0.0
2014-01-09 00:00:00,103.0,53.0,68.0,1500.0,1.0,-3.4,0.0
2014-01-09 01:00:00,84.0,59.0,71.0,1500.0,1.0,-3.3,0.0
2014-01-09 02:00:00,87.0,30.0,48.0,1200.0,9.0,-3.7,0.0
2014-01-09 03:00:00,58.0,12.0,8.0,400.0,40.0,-4.3,0.0
2014-01-09 04:00:00,13.0,7.0,8.0,400.0,24.0,-4.6,0.0
2014-01-09 05:00:00,9.0,6.0,15.0,400.0,37.0,-5.6,0.0
2014-01-09 06:00:00,10.0,6.0,23.0,500.0,31.0,-5.7,0.0
2014-01-09 07:00:00,16.0,15.0,32.0,600.0,21.0,-6.7,0.0
2014-01-09 08:00:00,16.0,29.0,49.0,700.0,7.0,-5.3,0.0
2014-01-09 09:00:00,18.0,35.0,45.0,800.0,11.0,-2.2,0.0
2014-01-09 10:00:00,21.0,31.0,37.0,900.0,22.0,-1.3,0.0
2014-01-09 11:00:00,21.0,27.0,30.0,800.0,29.0,-0.9,0.0
2014-01-09 12:00:00,13.0,11.0,15.0,500.0,46.0,0.8,0.0
2014-01-09 13:00:00,13.0,8.0,7.0,500.0,54.0,1.2,0.0
2014-01-09 14:00:00,21.0,5.0,4.0,400.0,57.0,0.4,0.0
2014-01-09 15:00:00,11.0,7.0,7.0,500.0,55.0,-0.2,0.0
2014-01-09 16:00:00,18.0,12.0,21.0,600.0,45.0,-1.7,0.0
2014-01-09 17:00:00,36.0,24.0,47.0,800.0,31.0,-2.1,0.0
2014-01-09 18:00:00,47.0,31.0,70.0,1000.0,10.0,-2.7,0.0
2014-01-09 19:00:00,54.0,29.0,65.0,1000.0,11.0,-2.5,0.0
2014-01-09 20:00:00,47.0,31.0,70.0,1000.0,5.0,-2.9,0.0
2014-01-09 21:00:00,47.0,31.0,70.0,1000.0,4.0,-3.1,0.0
2014-01-09 22:00:00,53.0,47.0,72.0,1200.0,2.0,-3.9,0.0
2014-01-09 23:00:00,48.0,40.0,65.0,1100.0,4.0,-6.8,0.0
2014-01-10 00:00:00,57.0,52.0,64.0,1100.0,5.0,-6.8,0.0
2014-01-10 01:00:00,63.0,49.0,67.0,1400.0,4.0,-6.9,0.0
2014-01-10 02:00:00,68.0,64.0,80.0,2100.0,1.0,-7.5,0.0
2014-01-10 03:00:00,64.0,54.0,69.0,1500.0,1.0,-8.3,0.0
2014-01-10 04:00:00,43.0,48.0,63.0,1300.0,1.0,-8.7,0.0
2014-01-10 05:00:00,37.0,29.0,53.0,1100.0,1.0,-8.1,0.0
2014-01-10 06:00:00,25.0,32.0,49.0,900.0,1.0,-8.0,0.0
2014-01-10 07:00:00,24.0,32.0,49.0,900.0,1.0,-8.1,0.0
2014-01-10 08:00:00,29.0,43.0,57.0,1100.0,1.0,-6.7,0.0
2014-01-10 09:00:00,28.0,43.0,57.0,1100.0,1.0,-3.8,0.0
2014-01-10 10:00:00,48.0,62.0,64.0,2000.0,1.0,-1.6,0.0
2014-01-10 11:00:00,62.0,67.0,69.0,1900.0,1.0,-0.3,0.0
2014-01-10 12:00:00,54.0,70.0,64.0,1600.0,6.0,2.3,0.0
2014-01-10 13:00:00,56.0,77.0,70.0,1600.0,8.0,3.6,0.0
2014-01-10 14:00:00,56.0,77.0,73.0,1600.0,10.0,4.0,0.0
2014-01-10 15:00:00,43.0,61.0,56.0,1200.0,20.0,2.6,0.0
2014-01-10 16:00:00,48.0,53.0,82.0,1600.0,4.0,1.1,0.0
2014-01-10 17:00:00,63.0,58.0,102.0,2000.0,1.0,0.2,0.0
2014-01-10 18:00:00,76.0,59.0,104.0,2100.0,1.0,0.0,0.0
2014-01-10 19:00:00,103.0,68.0,109.0,2100.0,1.0,-0.7,0.0
2014-01-10 20:00:00,112.0,74.0,106.0,2200.0,1.0,-3.5,0.0
2014-01-10 21:00:00,103.0,75.0,103.0,2200.0,1.0,-4.4,0.0
2014-01-10 22:00:00,102.0,72.0,102.0,2500.0,1.0,-6.0,0.0
2014-01-10 23:00:00,90.0,70.0,103.0,2300.0,1.0,-7.1,0.0
2014-01-11 00:00:00,99.0,66.0,112.0,2500.0,1.0,-8.2,0.0
2014-01-11 01:00:00,104.0,61.0,110.0,2900.0,1.0,-5.6,0.0
2014-01-11 02:00:00,148.0,98.0,125.0,4100.0,1.0,-5.0,0.0
2014-01-11 03:00:00,200.0,116.0,121.0,6000.0,1.0,-6.0,0.0
2014-01-11 04:00:00,157.0,102.0,101.0,4600.0,1.0,-8.6,0.0
2014-01-11 05:00:00,114.0,76.0,81.0,2800.0,1.0,-9.2,0.0
2014-01-11 06:00:00,94.0,67.0,77.0,2400.0,1.0,-9.1,0.0
2014-01-11 07:00:00,49.0,66.0,62.0,1300.0,1.0,-7.4,0.0
2014-01-11 08:00:00,39.0,62.0,57.0,1300.0,1.0,-7.2,0.0
2014-01-11 09:00:00,43.0,65.0,56.0,1500.0,1.0,-2.0,0.0
2014-01-11 10:00:00,44.0,70.0,53.0,1400.0,1.0,0.2,0.0
2014-01-11 11:00:00,50.0,57.0,61.0,1600.0,1.0,1.5,0.0
2014-01-11 12:00:00,56.0,54.0,68.0,1700.0,4.0,3.4,0.0
2014-01-11 13:00:00,61.0,59.0,81.0,2000.0,3.0,5.4,0.0
2014-01-11 14:00:00,66.0,55.0,87.0,1800.0,4.0,6.3,0.0
2014-01-11 15:00:00,68.0,52.0,91.0,1900.0,4.0,4.9,0.0
2014-01-11 16:00:00,96.0,70.0,124.0,2700.0,1.0,1.6,0.0
2014-01-11 17:00:00,163.0,94.0,158.0,3400.0,1.0,0.4,0.0
2014-01-11 18:00:00,160.0,100.0,136.0,3100.0,1.0,1.7,0.0
2014-01-11 19:00:00,180.0,112.0,130.0,3000.0,1.0,-0.9,0.0
2014-01-11 20:00:00,176.0,100.0,130.0,3200.0,1.0,-3.4,0.0
2014-01-11 21:00:00,173.0,93.0,128.0,3400.0,1.0,1.2,0.0
2014-01-11 22:00:00,184.0,97.0,133.0,4000.0,1.0,0.9,0.0
2014-01-11 23:00:00,103.0,67.0,92.0,2200.0,1.0,0.0,0.0
2014-01-12 00:00:00,16.0,11.0,22.0,600.0,31.0,-0.2,0.0
2014-01-12 01:00:00,17.0,18.0,26.0,600.0,28.0,-0.6,0.0
2014-01-12 02:00:00,12.0,15.0,18.0,600.0,30.0,-1.4,0.0
2014-01-12 03:00:00,14.0,18.0,21.0,500.0,25.0,-1.6,0.0
2014-01-12 04:00:00,14.0,18.0,21.0,500.0,23.0,-2.2,0.0
2014-01-12 05:00:00,14.0,22.0,32.0,600.0,21.0,-2.6,0.0
2014-01-12 06:00:00,15.0,21.0,38.0,600.0,18.0,-3.0,0.0
2014-01-12 07:00:00,16.0,28.0,44.0,600.0,15.0,-3.2,0.0
2014-01-12 08:00:00,17.0,30.0,45.0,600.0,16.0,-2.5,0.0
2014-01-12 09:00:00,11.0,30.0,31.0,600.0,31.0,-0.2,0.0
2014-01-12 10:00:00,14.0,35.0,25.0,700.0,38.0,1.0,0.0
2014-01-12 11:00:00,16.0,33.0,16.0,600.0,47.0,1.5,0.0
2014-01-12 12:00:00,12.0,24.0,12.0,600.0,53.0,2.6,0.0
2014-01-12 13:00:00,11.0,19.0,11.0,500.0,56.0,3.6,0.0
2014-01-12 14:00:00,9.0,14.0,9.0,500.0,60.0,4.7,0.0
2014-01-12 15:00:00,11.0,11.0,10.0,500.0,59.0,2.8,0.0
2014-01-12 16:00:00,10.0,9.0,11.0,400.0,60.0,1.1,0.0
2014-01-12 17:00:00,19.0,18.0,42.0,700.0,35.0,0.0,0.0
2014-01-12 18:00:00,29.0,25.0,55.0,800.0,23.0,-1.7,0.0
2014-01-12 19:00:00,33.0,20.0,63.0,900.0,14.0,-1.5,0.0
2014-01-12 20:00:00,37.0,20.0,59.0,900.0,17.0,-1.1,0.0
2014-01-12 21:00:00,44.0,34.0,72.0,1100.0,6.0,-3.7,0.0
2014-01-12 22:00:00,54.0,39.0,78.0,1200.0,1.0,-5.8,0.0
2014-01-12 23:00:00,55.0,47.0,79.0,1200.0,1.0,-7.0,0.0
2014-01-13 00:00:00,53.0,55.0,76.0,1200.0,2.0,-5.2,0.0
2014-01-13 01:00:00,58.0,64.0,81.0,1600.0,1.0,-5.4,0.0
2014-01-13 02:00:00,99.0,92.0,85.0,3000.0,1.0,-6.5,0.0
2014-01-13 03:00:00,81.0,88.0,78.0,2500.0,1.0,-7.6,0.0
2014-01-13 04:00:00,72.0,85.0,75.0,2300.0,1.0,-8.9,0.0
2014-01-13 05:00:00,73.0,81.0,74.0,1900.0,1.0,-10.0,0.0
2014-01-13 06:00:00,35.0,66.0,55.0,1000.0,1.0,-10.2,0.0
2014-01-13 07:00:00,35.0,63.0,63.0,1100.0,1.0,-9.0,0.0
2014-01-13 08:00:00,45.0,74.0,65.0,1300.0,1.0,-5.0,0.0
2014-01-13 09:00:00,55.0,73.0,62.0,1400.0,1.0,-2.7,0.0
2014-01-13 10:00:00,59.0,71.0,55.0,1500.0,7.0,-1.1,0.0
2014-01-13 11:00:00,73.0,68.0,63.0,1800.0,9.0,0.1,0.0
2014-01-13 12:00:00,87.0,75.0,74.0,1900.0,9.0,1.9,0.0
2014-01-13 13:00:00,79.0,68.0,72.0,1700.0,13.0,3.5,0.0
2014-01-13 14:00:00,67.0,62.0,69.0,1500.0,14.0,4.0,0.0
2014-01-13 15:00:00,50.0,53.0,60.0,1300.0,17.0,3.2,0.0
2014-01-13 16:00:00,46.0,49.0,72.0,1300.0,11.0,0.9,0.0
2014-01-13 17:00:00,71.0,59.0,100.0,1900.0,1.0,-2.5,0.0
2014-01-13 18:00:00,113.0,68.0,109.0,1900.0,1.0,-3.8,0.0
2014-01-13 19:00:00,99.0,59.0,104.0,1900.0,1.0,-5.0,0.0
2014-01-13 20:00:00,107.0,60.0,106.0,2300.0,1.0,-4.4,0.0
2014-01-13 21:00:00,150.0,101.0,121.0,3300.0,1.0,-5.2,0.0
2014-01-13 22:00:00,153.0,102.0,126.0,3300.0,1.0,-6.6,0.0
2014-01-13 23:00:00,142.0,123.0,116.0,3300.0,1.0,-7.5,0.0
2014-01-14 00:00:00,145.0,140.0,108.0,3500.0,1.0,-6.1,0.0
2014-01-14 01:00:00,126.0,127.0,97.0,3200.0,1.0,-6.3,0.0
2014-01-14 02:00:00,119.0,105.0,90.0,3100.0,1.0,-6.1,0.0
2014-01-14 03:00:00,85.0,77.0,79.0,2200.0,1.0,-6.4,0.0
2014-01-14 04:00:00,54.0,61.0,72.0,1600.0,1.0,-8.3,0.0
2014-01-14 05:00:00,32.0,41.0,63.0,1100.0,1.0,-8.4,0.0
2014-01-14 06:00:00,43.0,46.0,64.0,1400.0,1.0,-6.1,0.0
2014-01-14 07:00:00,43.0,56.0,66.0,1400.0,1.0,-5.9,0.0
2014-01-14 08:00:00,72.0,72.0,73.0,2500.0,1.0,-4.6,0.0
2014-01-14 09:00:00,93.0,77.0,75.0,3300.0,1.0,-2.0,0.0
2014-01-14 10:00:00,130.0,173.0,75.0,4600.0,1.0,-0.4,0.0
2014-01-14 11:00:00,123.0,156.0,77.0,3600.0,2.0,0.7,0.0
2014-01-14 12:00:00,93.0,98.0,64.0,2300.0,12.0,2.1,0.0
2014-01-14 13:00:00,65.0,75.0,53.0,1800.0,24.0,3.2,0.0
2014-01-14 14:00:00,50.0,61.0,52.0,1600.0,25.0,2.8,0.0
2014-01-14 15:00:00,58.0,65.0,72.0,2000.0,15.0,1.7,0.0
2014-01-14 16:00:00,106.0,91.0,101.0,2900.0,6.0,0.8,0.0
2014-01-14 17:00:00,106.0,75.0,101.0,2500.0,4.0,0.2,0.0
2014-01-14 18:00:00,106.0,75.0,101.0,2500.0,2.5,0.0,0.0
2014-01-14 19:00:00,105.0,60.0,96.0,2000.0,1.0,-1.0,0.0
2014-01-14 20:00:00,87.0,57.0,93.0,1900.0,1.0,-3.3,0.0
2014-01-14 21:00:00,81.0,53.0,89.0,1800.0,1.0,-5.7,0.0
2014-01-14 22:00:00,81.0,53.0,89.0,1800.0,1.0,-6.8,0.0
2014-01-14 23:00:00,106.0,81.0,96.0,2200.0,1.0,-7.8,0.0
2014-01-15 00:00:00,103.0,73.0,95.0,2200.0,1.0,-8.4,0.0
2014-01-15 01:00:00,139.0,107.0,118.0,4100.0,1.0,-6.6,0.0
2014-01-15 02:00:00,161.0,121.0,105.0,4600.0,1.0,-7.1,0.0
2014-01-15 03:00:00,176.0,108.0,88.0,4100.0,1.0,-8.3,0.0
2014-01-15 04:00:00,79.0,44.0,88.0,1600.0,1.0,-8.4,0.0
2014-01-15 05:00:00,72.0,71.0,70.0,1900.0,1.0,-9.3,0.0
2014-01-15 06:00:00,70.0,59.0,71.0,1800.0,1.0,-10.0,0.0
2014-01-15 07:00:00,50.0,57.0,67.0,1500.0,1.0,-10.2,0.0
2014-01-15 08:00:00,46.0,59.0,70.0,1400.0,1.0,-7.9,0.0
2014-01-15 09:00:00,41.0,54.0,59.0,1300.0,1.0,-1.5,0.0
2014-01-15 10:00:00,44.0,50.0,57.0,1300.0,6.0,0.6,0.0
2014-01-15 11:00:00,49.0,51.0,59.0,1400.0,12.0,2.3,0.0
2014-01-15 12:00:00,49.0,49.0,59.0,1300.0,16.0,4.6,0.0
2014-01-15 13:00:00,44.0,55.0,49.0,1100.0,22.0,5.7,0.0
2014-01-15 14:00:00,44.0,48.0,60.0,1200.0,20.0,6.4,0.0
2014-01-15 15:00:00,47.0,47.0,72.0,1300.0,13.0,5.5,0.0
2014-01-15 16:00:00,50.0,48.0,78.0,1500.0,9.0,2.8,0.0
2014-01-15 17:00:00,60.0,54.0,90.0,1700.0,3.0,-0.6,0.0
2014-01-15 18:00:00,127.0,88.0,116.0,2500.0,1.0,-0.1,0.0
2014-01-15 19:00:00,357.0,196.0,167.0,4500.0,1.0,-1.9,0.0
2014-01-15 20:00:00,436.0,192.0,174.0,5200.0,1.0,-0.2,0.0
2014-01-15 21:00:00,463.0,180.0,177.0,5600.0,1.0,-1.0,0.0
2014-01-15 22:00:00,472.0,170.0,175.0,5700.0,1.0,-1.7,0.0
2014-01-15 23:00:00,494.0,145.0,164.0,5300.0,1.0,-2.8,0.0
2014-01-16 00:00:00,499.0,128.0,170.0,5500.0,1.0,-3.5,0.0
2014-01-16 01:00:00,511.0,147.0,179.0,6100.0,1.0,-2.0,0.0
2014-01-16 02:00:00,530.0,130.0,174.0,7700.0,1.0,-1.9,0.0
2014-01-16 03:00:00,538.0,133.0,170.0,8100.0,1.0,-2.1,0.0
2014-01-16 04:00:00,535.0,127.0,165.0,7800.0,1.0,-1.8,0.0
2014-01-16 05:00:00,521.0,121.0,161.0,7200.0,1.0,-2.1,0.0
2014-01-16 06:00:00,475.0,142.0,150.0,6600.0,1.0,-2.7,0.0
2014-01-16 07:00:00,398.0,161.0,142.0,5900.0,1.0,-3.3,0.0
2014-01-16 08:00:00,383.0,152.0,138.0,5800.0,1.0,-2.3,0.0
2014-01-16 09:00:00,389.0,135.0,135.0,5700.0,1.0,-0.8,0.0
2014-01-16 10:00:00,396.0,162.0,145.0,5800.0,1.0,0.7,0.0
2014-01-16 11:00:00,418.0,189.0,144.0,5300.0,1.0,2.3,0.0
2014-01-16 12:00:00,422.0,185.0,141.0,4800.0,3.0,4.5,0.0
2014-01-16 13:00:00,288.0,125.0,116.0,3600.0,10.0,6.2,0.0
2014-01-16 14:00:00,165.0,97.0,90.0,2400.0,16.0,6.9,0.0
2014-01-16 15:00:00,123.0,88.0,78.0,1900.0,18.0,6.1,0.0
2014-01-16 16:00:00,123.0,116.0,97.0,2400.0,16.0,3.4,0.0
2014-01-16 17:00:00,136.0,155.0,122.0,2900.0,7.0,0.8,0.0
2014-01-16 18:00:00,230.0,132.0,126.0,2800.0,1.0,0.0,0.0
2014-01-16 19:00:00,280.0,122.0,130.0,3500.0,1.0,0.6,0.0
2014-01-16 20:00:00,350.0,123.0,126.0,4100.0,1.0,0.9,0.0
2014-01-16 21:00:00,356.0,129.0,123.0,5100.0,1.0,-0.2,0.0
2014-01-16 22:00:00,273.0,111.0,100.0,3800.0,1.0,0.4,0.0
2014-01-16 23:00:00,253.0,108.0,95.0,3800.0,1.0,0.5,0.0
2014-01-17 00:00:00,277.0,122.0,97.0,4600.0,1.0,0.0,0.0
2014-01-17 01:00:00,254.0,127.0,91.0,4000.0,1.0,-0.1,0.0
2014-01-17 02:00:00,236.0,108.0,82.0,3600.0,1.0,-0.3,0.0
2014-01-17 03:00:00,241.0,100.0,81.0,3800.0,1.0,-0.7,0.0
2014-01-17 04:00:00,195.0,88.0,76.0,3000.0,1.0,-1.2,0.0
2014-01-17 05:00:00,121.0,88.0,65.0,1900.0,1.0,-1.5,0.0
2014-01-17 06:00:00,89.0,77.0,59.0,1600.0,1.0,-1.6,0.0
2014-01-17 07:00:00,89.0,77.0,59.0,1600.0,1.0,-1.7,0.0
2014-01-17 08:00:00,74.0,80.0,62.0,1400.0,1.0,-1.6,0.0
2014-01-17 09:00:00,71.0,71.0,61.0,1400.0,1.0,-0.9,0.0
2014-01-17 10:00:00,70.0,74.0,61.0,1500.0,1.0,0.4,0.0
2014-01-17 11:00:00,87.0,82.0,66.0,1800.0,3.0,1.6,0.0
2014-01-17 12:00:00,100.0,77.0,64.0,1800.0,15.0,3.5,0.0
2014-01-17 13:00:00,85.0,69.0,54.0,1400.0,27.0,5.2,0.0
2014-01-17 14:00:00,62.0,43.0,33.0,1000.0,44.0,6.5,0.0
2014-01-17 15:00:00,12.0,15.0,8.0,500.0,61.0,6.0,0.0
2014-01-17 16:00:00,11.0,12.0,8.0,500.0,61.0,4.2,0.0
2014-01-17 17:00:00,9.0,13.0,13.0,500.0,56.0,0.3,0.0
2014-01-17 18:00:00,11.0,18.0,30.0,600.0,37.0,-2.4,0.0
2014-01-17 19:00:00,82.0,39.0,90.0,1800.0,2.0,-2.9,0.0
2014-01-17 20:00:00,102.0,45.0,89.0,2000.0,4.0,-2.5,0.0
2014-01-17 21:00:00,176.0,43.0,100.0,3300.0,4.0,-4.2,0.0
2014-01-17 22:00:00,282.0,45.0,125.0,4700.0,1.0,-5.1,0.0
2014-01-17 23:00:00,240.0,48.0,111.0,4000.0,1.0,-5.4,0.0
2014-01-18 00:00:00,48.0,34.0,61.0,1100.0,6.0,-6.7,0.0
2014-01-18 01:00:00,21.0,29.0,52.0,800.0,7.0,-6.9,0.0
2014-01-18 02:00:00,17.0,19.0,41.0,700.0,11.0,-7.1,0.0
2014-01-18 03:00:00,15.0,20.0,30.0,600.0,15.0,-3.7,0.0
2014-01-18 04:00:00,16.0,20.0,32.5,600.0,7.0,-5.0,0.0
2014-01-18 05:00:00,15.0,35.0,35.0,700.0,16.0,-6.0,0.0
2014-01-18 06:00:00,16.0,42.0,53.0,700.0,1.0,-7.0,0.0
2014-01-18 07:00:00,19.0,51.0,50.0,800.0,5.0,-7.8,0.0
2014-01-18 08:00:00,29.0,57.0,65.0,1100.0,1.0,-4.8,0.0
2014-01-18 09:00:00,36.0,62.0,66.0,1300.0,1.0,2.9,0.0
2014-01-18 10:00:00,39.0,63.0,57.0,1400.0,9.0,4.4,0.0
2014-01-18 11:00:00,40.0,61.0,51.0,1300.0,16.0,5.3,0.0
2014-01-18 12:00:00,35.0,56.0,43.0,1100.0,26.0,6.0,0.0
2014-01-18 13:00:00,42.0,49.0,57.0,1300.0,26.0,5.6,0.0
2014-01-18 14:00:00,144.0,56.0,121.0,2800.0,12.0,5.2,0.0
2014-01-18 15:00:00,105.0,41.0,89.0,1800.0,26.0,4.1,0.0
2014-01-18 16:00:00,87.0,33.0,59.0,1400.0,40.0,3.6,0.0
2014-01-18 17:00:00,85.0,30.0,72.0,1400.0,21.0,2.8,0.0
2014-01-18 18:00:00,96.0,31.0,86.0,1600.0,10.0,1.9,0.0
2014-01-18 19:00:00,97.0,31.0,96.0,1700.0,1.0,0.2,0.0
2014-01-18 20:00:00,101.0,36.0,103.0,1900.0,1.0,1.7,0.0
2014-01-18 21:00:00,102.0,47.0,103.0,2200.0,1.0,1.0,0.0
2014-01-18 22:00:00,129.0,83.0,104.0,2900.0,1.0,0.2,0.0
2014-01-18 23:00:00,115.0,86.0,97.0,2800.0,1.0,-0.5,0.0
2014-01-19 00:00:00,138.0,111.0,109.0,3600.0,1.0,-1.0,0.0
2014-01-19 01:00:00,143.0,109.0,102.0,4000.0,1.0,-1.3,0.0
2014-01-19 02:00:00,127.0,69.0,91.0,3100.0,1.0,-1.9,0.0
2014-01-19 03:00:00,113.0,78.0,87.0,2800.0,1.0,-2.1,0.0
2014-01-19 04:00:00,104.0,88.0,87.0,2900.0,1.0,-2.1,0.0
2014-01-19 05:00:00,99.0,78.0,80.0,2800.0,1.0,-2.0,0.0
2014-01-19 06:00:00,87.0,63.0,73.0,2800.0,1.0,-2.1,0.0
2014-01-19 07:00:00,106.0,72.0,79.0,3200.0,1.0,-2.1,0.0
2014-01-19 08:00:00,116.0,86.0,80.0,3400.0,1.0,-1.9,0.0
2014-01-19 09:00:00,116.0,101.0,77.0,3200.0,1.0,-1.5,0.0
